state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
ME,Respondent currently employed,    Yes,"119,452","4,366","12,729","25,466","43,922","32,968",-,-
ME,Respondent currently employed,    No,"136,408","46,697","2,667","11,954","52,236","22,855",-,-
ME,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
ME,Household income,"    Less than $25,000","106,207","31,093","2,213","25,451","34,606","12,843",-,-
ME,Household income,"    $25,000 - $34,999","40,174","1,559","1,039","4,933","16,812","15,830",-,-
ME,Household income,"    $35,000 - $49,999","34,503","2,257",-,"2,256","25,388","4,603",-,-
ME,Household income,"    $50,000 - $74,999","19,075",-,-,175,"12,453","6,446",-,-
ME,Household income,"    $75,000 - $99,999","44,763","15,547","12,144","3,221","4,864","8,988",-,-
ME,Household income,"    $100,000 - $149,999","6,324",606,-,-,"2,034","3,685",-,-
ME,Household income,"    $150,000 - $199,999","2,258",-,-,-,-,"2,258",-,-
ME,Household income,"    $200,000 and above",-,-,-,-,-,-,-,-
ME,Household income,    Did not report,"2,555",-,-,"1,384",-,"1,171",-,-
MD,Total,Total,"1,303,904","14,542","164,266","450,778","290,572","380,428",-,"3,318"
MD,Age,    18 - 24,"30,242","5,359",305,"11,407",-,"13,171",-,-
MD,Age,    25 - 39,"517,575",-,"85,313","116,215","122,253","190,477",-,"3,318"
MD,Age,    40 - 54,"448,483","1,744","19,332","244,124","135,715","47,569",-,-
MD,Age,    55 - 64,"206,841",-,"58,523","79,031","7,330","61,956",-,-
MD,Age,    65 and above,"100,762","7,440",793,-,"25,274","67,255",-,-
MD,Sex,    Male,"660,867","14,319","97,608","343,580","55,071","146,972",-,"3,318"
MD,Sex,    Female,"643,037",223,"66,658","107,198","235,501","233,457",-,-
MD,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"89,404",-,"18,375","35,710","19,999","15,319",-,-
MD,Hispanic origin and Race,"    White alone, not Hispanic","446,484","8,961","58,383","71,144","119,082","185,597",-,"3,318"
MD,Hispanic origin and Race,"    Black alone, not Hispanic","680,924","5,581","70,822","338,989","128,525","137,007",-,-
MD,Hispanic origin and Race,"    Asian alone, not Hispanic","48,343",-,-,-,"22,965","25,378",-,-
MD,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","38,748",-,"16,686","4,935",-,"17,127",-,-
MD,Education,    Less than high school,"150,132",-,"61,741","5,497","49,783","33,111",-,-
MD,Education,    High school or GED,"577,463","5,359","61,133","327,093","119,241","64,637",-,-
MD,Education,    Some college/associate’s degree,"271,733","6,234","22,239","90,479","64,505","88,276",-,-
MD,Education,    Bachelor’s degree or higher,"304,575","2,949","19,152","27,709","57,043","194,405",-,"3,318"
MD,Marital status,    Married,"399,000","8,961","61,151","106,607","100,111","118,852",-,"3,318"
MD,Marital status,    Widowed,"82,447",-,-,"33,933","34,184","14,330",-,-
MD,Marital status,    Divorced/separated,"188,371",-,"14,283","33,394","62,856","77,838",-,-
MD,Marital status,    Never married,"634,086","5,581","88,832","276,844","93,420","169,408",-,-
MD,Marital status,    Did not report,-,-,-,-,-,-,-,-
MD,Presence of children under 18 years old,    Children in household,"750,140",-,"99,872","340,337","149,744","160,188",-,-
MD,Presence of children under 18 years old,    No children,"553,763","14,542","64,395","110,441","140,828","220,240",-,"3,318"
MD,Respondent or household member experienced loss of employment income,    Yes,"679,523","1,521","160,191","281,945","149,174","86,692",-,-
MD,Respondent or household member experienced loss of employment income,    No,"624,381","13,021","4,075","168,833","141,398","293,736",-,"3,318"
MD,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
MD,Respondent currently employed,    Yes,"592,547","6,879","64,958","113,263","168,799","235,329",-,"3,318"
MD,Respondent currently employed,    No,"711,357","7,663","99,308","337,515","121,772","145,099",-,-
MD,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
MD,Household income,"    Less than $25,000","476,706","5,359","27,690","281,785","115,680","46,192",-,-
MD,Household income,"    $25,000 - $34,999","192,254",-,"10,501","37,754","71,251","72,748",-,-
MD,Household income,"    $35,000 - $49,999","238,467",223,"122,344","66,316","7,970","41,615",-,-
MD,Household income,"    $50,000 - $74,999","126,939","6,234",-,"18,992","76,583","25,130",-,-
MD,Household income,"    $75,000 - $99,999","117,394","1,205","3,731","31,153","15,568","65,736",-,-
MD,Household income,"    $100,000 - $149,999","66,875","1,521",-,"7,427","3,519","54,409",-,-
MD,Household income,"    $150,000 - $199,999","48,134",-,-,"7,351",-,"40,783",-,-
MD,Household income,"    $200,000 and above","17,874",-,-,-,-,"17,874",-,-
MD,Household income,    Did not report,"19,260",-,-,-,-,"15,943",-,"3,318"
MA,Total,Total,"1,735,248","58,825","170,851","138,938","457,431","903,936","5,267",-
MA,Age,    18 - 24,"24,602","15,894",-,-,-,"8,708",-,-
MA,Age,    25 - 39,"898,921","18,300","140,260","83,214","181,223","470,657","5,267",-
MA,Age,    40 - 54,"464,764","17,078","15,215","45,557","170,382","216,532",-,-
MA,Age,    55 - 64,"169,181","3,091","15,376","4,973","46,889","98,853",-,-
MA,Age,    65 and above,"177,779","4,461",-,"5,194","58,937","109,186",-,-
MA,Sex,    Male,"776,945","21,656","132,776","26,556","197,433","393,257","5,267",-
MA,Sex,    Female,"958,303","37,169","38,075","112,381","259,998","510,680",-,-
MA,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"203,154",-,"13,592","20,275","50,656","118,630",-,-
MA,Hispanic origin and Race,"    White alone, not Hispanic","1,075,044","44,835","139,849","67,900","258,345","558,847","5,267",-
MA,Hispanic origin and Race,"    Black alone, not Hispanic","216,959","12,190","17,410","19,108","50,430","117,822",-,-
MA,Hispanic origin and Race,"    Asian alone, not Hispanic","104,528",-,-,"27,284","25,441","51,802",-,-
MA,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","135,563","1,799",-,"4,370","72,558","56,835",-,-
MA,Education,    Less than high school,"163,151",-,"111,540","11,341","40,270",-,-,-
MA,Education,    High school or GED,"552,167",-,"27,650","35,435","254,422","234,661",-,-
MA,Education,    Some college/associate’s degree,"391,792","32,929","16,678","57,062","96,681","188,442",-,-
MA,Education,    Bachelor’s degree or higher,"628,138","25,896","14,983","35,100","66,059","480,834","5,267",-
MA,Marital status,    Married,"519,904","19,619","27,919","22,110","120,804","329,452",-,-
MA,Marital status,    Widowed,"24,974","2,572",-,-,-,"22,402",-,-
MA,Marital status,    Divorced/separated,"282,661","4,744","12,274","23,003","109,370","133,271",-,-
MA,Marital status,    Never married,"907,708","31,889","130,658","93,825","227,257","418,812","5,267",-
MA,Marital status,    Did not report,-,-,-,-,-,-,-,-
MA,Presence of children under 18 years old,    Children in household,"557,645","6,075","39,943","65,565","213,706","232,356",-,-
MA,Presence of children under 18 years old,    No children,"1,177,603","52,750","130,908","73,373","243,725","671,580","5,267",-
MA,Respondent or household member experienced loss of employment income,    Yes,"859,276","53,510","169,708","90,868","227,328","317,861",-,-
MA,Respondent or household member experienced loss of employment income,    No,"875,972","5,315","1,143","48,070","230,102","586,075","5,267",-
MA,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
MA,Respondent currently employed,    Yes,"858,157","33,992","12,293","61,545","198,260","546,800","5,267",-
MA,Respondent currently employed,    No,"877,091","24,833","158,558","77,392","259,171","357,137",-,-
MA,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
MA,Household income,"    Less than $25,000","448,420",202,"131,801","25,204","131,958","159,255",-,-
MA,Household income,"    $25,000 - $34,999","168,991","12,190","17,543","25,817","62,409","51,032",-,-
MA,Household income,"    $35,000 - $49,999","266,500","37,896","2,305","18,436","76,752","131,111",-,-
MA,Household income,"    $50,000 - $74,999","245,524","1,799",-,"21,134","110,797","111,794",-,-
MA,Household income,"    $75,000 - $99,999","177,121",-,"5,610","20,886","16,864","133,760",-,-
MA,Household income,"    $100,000 - $149,999","231,996","4,847","13,592","5,547","51,157","156,853",-,-
MA,Household income,"    $150,000 - $199,999","129,321","1,119",-,"17,520",682,"104,733","5,267",-
MA,Household income,"    $200,000 and above","49,187",-,-,-,-,"49,187",-,-
MA,Household income,    Did not report,"18,188",773,-,"4,393","6,812","6,210",-,-
MI,Total,Total,"1,650,129","192,131","220,240","159,992","516,976","545,783","15,007",-
MI,Age,    18 - 24,"193,108",-,"9,023","7,297","124,550","52,238",-,-
MI,Age,    25 - 39,"697,698","135,911","152,387","74,395","226,325","93,672","15,007",-
MI,Age,    40 - 54,"421,836","34,665","37,919","77,001","102,816","169,434",-,-
MI,Age,    55 - 64,"192,888","2,092","20,423",-,"37,006","133,366",-,-
MI,Age,    65 and above,"144,601","19,464",487,"1,299","26,279","97,072",-,-
MI,Sex,    Male,"862,878","168,489","101,249","9,882","293,691","284,945","4,623",-
MI,Sex,    Female,"787,251","23,642","118,991","150,111","223,285","260,838","10,383",-
MI,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"129,543",-,-,"22,904",-,"106,638",-,-
MI,Hispanic origin and Race,"    White alone, not Hispanic","905,005","53,016","103,667","66,827","300,431","376,440","4,623",-
MI,Hispanic origin and Race,"    Black alone, not Hispanic","353,319","15,712","107,063","55,206","125,439","39,515","10,383",-
MI,Hispanic origin and Race,"    Asian alone, not Hispanic","196,906","106,159","9,023","12,379","61,102","8,242",-,-
MI,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","65,358","17,245",487,"2,676","30,004","14,947",-,-
MI,Education,    Less than high school,"178,622","108,251","3,393","27,041","13,193","26,744",-,-
MI,Education,    High school or GED,"642,124","50,377","95,941","43,099","179,632","265,573","7,502",-
MI,Education,    Some college/associate’s degree,"565,318","29,377","94,588","82,349","208,233","147,889","2,881",-
MI,Education,    Bachelor’s degree or higher,"264,065","4,127","26,317","7,503","115,918","105,576","4,623",-
MI,Marital status,    Married,"550,965","138,950","24,748","50,942","150,621","173,578","12,126",-
MI,Marital status,    Widowed,"52,355",713,-,"1,299","5,809","44,534",-,-
MI,Marital status,    Divorced/separated,"281,100","52,469","15,521","21,217","50,898","140,995",-,-
MI,Marital status,    Never married,"765,709",-,"179,970","86,533","309,648","186,676","2,881",-
MI,Marital status,    Did not report,-,-,-,-,-,-,-,-
MI,Presence of children under 18 years old,    Children in household,"781,757","135,911","113,927","82,352","186,449","248,111","15,007",-
MI,Presence of children under 18 years old,    No children,"868,372","56,221","106,312","77,641","330,527","297,672",-,-
MI,Respondent or household member experienced loss of employment income,    Yes,"1,142,126","19,512","186,053","136,021","451,697","336,717","12,126",-
MI,Respondent or household member experienced loss of employment income,    No,"508,004","172,620","34,187","23,972","65,279","209,066","2,881",-
MI,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
MI,Respondent currently employed,    Yes,"473,092","30,465","39,486","34,416","155,585","213,139",-,-
MI,Respondent currently employed,    No,"1,177,038","161,666","180,753","125,577","361,391","332,643","15,007",-
MI,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
MI,Household income,"    Less than $25,000","558,935","35,049","109,859","82,082","114,333","214,731","2,881",-
MI,Household income,"    $25,000 - $34,999","479,464","135,535","41,142","47,365","131,373","116,546","7,502",-
MI,Household income,"    $35,000 - $49,999","284,820","18,133","13,278","22,093","136,916","94,400",-,-
MI,Household income,"    $50,000 - $74,999","163,220","3,107","41,007","3,950","48,566","61,966","4,623",-
MI,Household income,"    $75,000 - $99,999","66,061",-,"11,156","3,330","32,183","19,392",-,-
MI,Household income,"    $100,000 - $149,999","65,057",-,-,"1,172","51,796","12,090",-,-
MI,Household income,"    $150,000 - $199,999","22,455",-,-,-,"1,808","20,647",-,-
MI,Household income,"    $200,000 and above","6,319",307,-,-,-,"6,011",-,-
MI,Household income,    Did not report,"3,799",-,"3,799",-,-,-,-,-
MN,Total,Total,"974,883","35,092","68,121","101,387","284,894","485,390",-,-
MN,Age,    18 - 24,"98,677",-,-,-,"23,197","75,479",-,-
MN,Age,    25 - 39,"380,680",-,"17,470","20,645","177,814","164,752",-,-
MN,Age,    40 - 54,"251,335","3,239","40,750","78,230","52,663","76,453",-,-
MN,Age,    55 - 64,"119,976",892,"1,473","2,512","26,167","88,932",-,-
MN,Age,    65 and above,"124,216","30,961","8,428",-,"5,053","79,774",-,-
MN,Sex,    Male,"575,302","32,019","27,501","53,466","198,759","263,557",-,-
MN,Sex,    Female,"399,581","3,073","40,619","47,921","86,136","221,833",-,-
MN,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"99,135",-,-,"14,382","8,040","76,713",-,-
MN,Hispanic origin and Race,"    White alone, not Hispanic","687,246","34,876","49,027","23,507","256,600","323,236",-,-
MN,Hispanic origin and Race,"    Black alone, not Hispanic","122,757",215,-,"59,656","5,449","57,436",-,-
MN,Hispanic origin and Race,"    Asian alone, not Hispanic","16,918",-,-,"3,841","9,115","3,961",-,-
MN,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","48,827",-,"19,093",-,"5,690","24,044",-,-
MN,Education,    Less than high school,"100,788",-,-,-,"100,788",-,-,-
MN,Education,    High school or GED,"336,537","28,635","8,428","67,858","32,885","198,730",-,-
MN,Education,    Some college/associate’s degree,"374,454","3,218","56,928","25,709","109,201","179,399",-,-
MN,Education,    Bachelor’s degree or higher,"163,104","3,239","2,765","7,819","42,020","107,261",-,-
MN,Marital status,    Married,"432,790","31,658",-,"54,375","163,490","183,266",-,-
MN,Marital status,    Widowed,"26,613","2,326",-,-,"11,172","13,116",-,-
MN,Marital status,    Divorced/separated,"132,402",892,"23,130","2,512","14,578","91,290",-,-
MN,Marital status,    Never married,"383,078",215,"44,991","44,500","95,654","197,718",-,-
MN,Marital status,    Did not report,-,-,-,-,-,-,-,-
MN,Presence of children under 18 years old,    Children in household,"505,448",843,"21,874","78,476","177,837","226,419",-,-
MN,Presence of children under 18 years old,    No children,"469,436","34,249","46,247","22,911","107,057","258,971",-,-
MN,Respondent or household member experienced loss of employment income,    Yes,"500,315","28,850","42,109","57,069","208,504","163,784",-,-
MN,Respondent or household member experienced loss of employment income,    No,"474,569","6,241","26,012","44,318","76,391","321,606",-,-
MN,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
MN,Respondent currently employed,    Yes,"540,897",843,"9,046","18,086","234,177","278,745",-,-
