state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
LA,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"36,756","1,727","5,671","23,888",648,"4,821",-,"18,016"
LA,Hispanic origin and Race,"    White alone, not Hispanic","434,847","34,317","64,132","65,843","78,117","185,699","6,739","200,741"
LA,Hispanic origin and Race,"    Black alone, not Hispanic","407,765","17,705","68,585","111,674","103,320","97,325",-,"159,785"
LA,Hispanic origin and Race,"    Asian alone, not Hispanic","16,687",-,"9,444","1,061",-,"6,182",-,-
LA,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","41,194","4,579","4,285","26,790",867,"4,673",-,"34,747"
LA,Education,    Less than high school,"79,182",-,"21,818","17,663","9,220","30,482",-,"62,768"
LA,Education,    High school or GED,"413,018","14,115","62,843","159,937","69,796","97,170",-,"188,000"
LA,Education,    Some college/associateÍs degree,"280,553","25,648","52,708","39,762","91,747","70,687",-,"117,812"
LA,Education,    BachelorÍs degree or higher,"164,496","18,564","14,748","11,893","12,190","100,361","6,739","44,712"
LA,Marital status,    Married,"328,159","22,554","56,490","89,941","53,296","105,876",-,"193,897"
LA,Marital status,    Widowed,"54,399",-,-,"41,866","2,729","9,804",-,"3,919"
LA,Marital status,    Divorced/separated,"239,202","19,584","58,239","37,347","55,657","66,707","1,669","46,243"
LA,Marital status,    Never married,"314,945","16,189","37,388","59,557","71,270","116,313","5,070","145,057"
LA,Marital status,    Did not report,544,-,-,544,-,-,-,"24,174"
LA,Presence of children under 18 years old,    Children in household,"445,552","22,788","88,693","115,216","95,070","123,784",-,"175,882"
LA,Presence of children under 18 years old,    No children,"491,697","35,540","63,424","114,040","87,881","174,916","6,739","237,409"
LA,Respondent or household member experienced loss of employment income ,    Yes,"589,647","40,330","112,197","198,663","111,181","127,276",-,"170,897"
LA,Respondent or household member experienced loss of employment income,    No,"342,964","17,997","39,921","30,049","67,677","171,424","6,739","216,550"
LA,Respondent or household member experienced loss of employment income,    Did not report,"4,637",-,-,544,"4,094",-,-,"25,843"
LA,Respondent currently employed,    Yes,"426,428","34,263","34,520","58,415","102,241","182,762","5,070","158,267"
LA,Respondent currently employed,    No,"510,277","24,064","117,598","170,297","80,711","115,938","1,669","229,181"
LA,Respondent currently employed,    Did not report,544,-,-,544,-,-,-,"25,843"
LA,Household income,"    Less than $25,000","357,593","25,646","54,724","138,385","56,864","71,147","1,669",-
LA,Household income,"    $25,000 - $34,999","220,256","1,870","52,885","51,840","35,373","78,288",-,-
LA,Household income,"    $35,000 - $49,999","116,824","10,321","12,312","21,369","43,632","29,190",-,-
LA,Household income,"    $50,000 - $74,999","131,577","9,725","16,397","16,482","37,096","46,807","5,070",-
LA,Household income,"    $75,000 - $99,999","30,467","2,036","2,289","1,179","1,933","23,031",-,-
LA,Household income,"    $100,000 - $149,999","46,066","4,969","5,874",-,"1,402","33,821",-,-
LA,Household income,"    $150,000 - $199,999","11,731",-,-,-,-,"11,731",-,-
LA,Household income,"    $200,000 and above","1,727","1,727",-,-,-,-,-,-
LA,Household income,    Did not report,"21,008","2,033","7,637",-,"6,652","4,686",-,"413,290"
ME,Total,Total,"229,220","32,608","6,531","25,646","37,358","121,505","3,535","90,984"
ME,Age,    18 - 24,"8,207",-,-,-,"1,480","6,727",-,"11,836"
ME,Age,    25 - 39,"110,474","2,940","2,681","10,446","17,452","76,565",390,"26,198"
ME,Age,    40 - 54,"52,535","8,659","3,086","9,245","12,108","15,820","1,579","18,695"
ME,Age,    55 - 64,"23,484","11,848",-,706,"3,185","6,705","1,040","13,647"
ME,Age,    65 and above,"34,520","9,160",764,"5,249","3,133","15,687",525,"20,608"
ME,Sex,    Male,"107,212","23,128","2,330","7,951","14,942","57,592",-,"51,864"
ME,Sex,    Female,"122,008","9,480","4,201","17,695","22,416","63,912","3,535","39,120"
ME,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"12,942",-,-,-,"3,492","9,450",-,"1,093"
ME,Hispanic origin and Race,"    White alone, not Hispanic","207,767","32,045","6,531","23,585","31,906","108,128","3,535","85,684"
ME,Hispanic origin and Race,"    Black alone, not Hispanic",-,-,-,-,-,-,-,"1,111"
ME,Hispanic origin and Race,"    Asian alone, not Hispanic","2,195",563,-,-,696,937,-,"1,171"
ME,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","6,315",-,-,"2,061","1,264","2,990",-,"1,924"
ME,Education,    Less than high school,"5,485",-,-,939,736,"3,810",-,"7,464"
ME,Education,    High school or GED,"113,123","25,694",389,"13,146","13,178","58,289","2,428","32,540"
ME,Education,    Some college/associateÍs degree,"69,100","4,340","5,821","7,071","16,075","33,756",-,"26,157"
ME,Education,    BachelorÍs degree or higher,"41,512","2,574",322,"4,491","7,369","25,650","1,106","24,823"
ME,Marital status,    Married,"80,101","18,669","2,033","7,379","13,632","36,595",525,"45,872"
ME,Marital status,    Widowed,"4,324",324,-,-,-,"4,000",-,"7,359"
ME,Marital status,    Divorced/separated,"43,633","5,748","2,461","12,205","5,563","15,306","1,579","9,053"
ME,Marital status,    Never married,"101,162","7,866","2,037","6,062","18,162","65,603","1,430","27,521"
ME,Marital status,    Did not report,-,-,-,-,-,-,-,"1,179"
ME,Presence of children under 18 years old,    Children in household,"66,464","6,283","4,707","9,431","21,205","24,838",-,"38,293"
ME,Presence of children under 18 years old,    No children,"162,755","26,324","1,824","16,215","16,153","96,667","3,535","52,691"
ME,Respondent or household member experienced loss of employment income ,    Yes,"104,304","19,761","4,792","18,774","22,295","34,919","2,494","42,592"
ME,Respondent or household member experienced loss of employment income,    No,"121,921","12,847","1,739","4,811","14,129","86,585","1,040","47,212"
ME,Respondent or household member experienced loss of employment income,    Did not report,"2,995",-,-,"2,061",934,-,-,"1,179"
ME,Respondent currently employed,    Yes,"99,126","17,260","1,529","11,223","15,337","52,092",916,"49,194"
ME,Respondent currently employed,    No,"130,094","15,348","5,001","14,423","22,021","69,413","2,619","40,610"
ME,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"1,179"
ME,Household income,"    Less than $25,000","73,415","1,450","4,227","15,262","11,052","38,606","2,818",-
ME,Household income,"    $25,000 - $34,999","45,609","10,782","1,344","1,148","12,075","20,069",191,-
ME,Household income,"    $35,000 - $49,999","35,194","11,911",-,"1,083","9,042","13,159",-,-
ME,Household income,"    $50,000 - $74,999","30,354","7,642",195,"3,308","3,015","16,196",-,-
ME,Household income,"    $75,000 - $99,999","25,878",570,764,"3,878","1,413","18,728",525,-
ME,Household income,"    $100,000 - $149,999","9,149",253,-,706,762,"7,428",-,-
ME,Household income,"    $150,000 - $199,999",-,-,-,-,-,-,-,-
ME,Household income,"    $200,000 and above","2,773",-,-,-,-,"2,773",-,-
ME,Household income,    Did not report,"6,846",-,-,263,-,"4,545",-,"90,984"
MD,Total,Total,"1,278,370","42,952","236,108","205,113","207,062","545,949","21,840","529,979"
MD,Age,    18 - 24,"65,938",-,137,"20,326","4,890","40,586",-,"25,840"
MD,Age,    25 - 39,"581,637","2,219","115,581","93,163","87,523","268,813","11,421","176,547"
MD,Age,    40 - 54,"297,957","10,598","66,107","53,999","50,628","111,447","5,178","128,004"
MD,Age,    55 - 64,"236,645","29,365","54,284","11,752","39,945","79,629","5,241","84,668"
MD,Age,    65 and above,"96,193",770,-,"25,873","24,076","45,474",-,"114,921"
MD,Sex,    Male,"575,797","33,863","135,215","73,472","48,550","252,570","16,976","210,866"
MD,Sex,    Female,"702,573","9,088","100,893","131,641","158,512","293,379","4,865","319,112"
MD,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"107,896",-,"27,045","37,141","5,458","30,430","7,822","77,520"
MD,Hispanic origin and Race,"    White alone, not Hispanic","480,338","32,433","40,664","43,696","73,942","279,184","10,419","224,203"
MD,Hispanic origin and Race,"    Black alone, not Hispanic","576,841","9,466","148,841","105,684","107,944","181,960","3,599","162,158"
MD,Hispanic origin and Race,"    Asian alone, not Hispanic","37,999","1,053","1,167","11,237","2,231","22,310",-,"57,881"
MD,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","75,296",-,"18,390","7,355","17,487","32,064",-,"8,217"
MD,Education,    Less than high school,"134,479",-,"25,491","39,506","23,051","42,014","4,416","52,704"
MD,Education,    High school or GED,"403,914","22,953","127,264","46,866","46,769","141,995",-,"158,153"
MD,Education,    Some college/associateÍs degree,"360,068","7,623","66,576","60,425","96,571","119,156","9,719","157,685"
MD,Education,    BachelorÍs degree or higher,"379,909","12,375","16,778","58,316","40,672","242,784","7,705","161,436"
MD,Marital status,    Married,"396,677","7,010","59,139","33,323","62,482","220,528","14,195","246,964"
MD,Marital status,    Widowed,"15,882",-,"2,167","3,037","6,455","4,223",-,"8,544"
MD,Marital status,    Divorced/separated,"229,546","6,294","43,922","45,233","46,034","85,480","2,583","64,616"
MD,Marital status,    Never married,"616,069","29,648","130,723","123,521","87,201","235,718","5,062","157,372"
MD,Marital status,    Did not report,"20,197",-,157,-,"4,890",-,-,"52,483"
MD,Presence of children under 18 years old,    Children in household,"574,856","7,087","129,582","96,138","119,061","214,552","5,520","167,371"
MD,Presence of children under 18 years old,    No children,"703,514","35,864","106,526","108,976","88,001","331,397","16,321","362,608"
MD,Respondent or household member experienced loss of employment income ,    Yes,"643,137","12,989","196,677","156,028","107,611","150,765","17,789","234,366"
MD,Respondent or household member experienced loss of employment income,    No,"635,233","29,963","39,432","49,085","99,451","395,184","4,052","253,180"
MD,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"42,432"
MD,Respondent currently employed,    Yes,"666,307","9,409","68,903","93,897","111,889","371,291","8,000","196,080"
MD,Respondent currently employed,    No,"612,063","33,542","167,205","111,216","95,173","174,658","13,840","286,740"
MD,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"47,159"
MD,Household income,"    Less than $25,000","366,409","29,953","97,331","44,546","58,269","127,873","8,437",-
MD,Household income,"    $25,000 - $34,999","202,904","1,872","63,839","65,381","39,407","31,758",646,-
MD,Household income,"    $35,000 - $49,999","205,474",-,"33,920","28,514","51,868","88,911","2,261","6,875"
MD,Household income,"    $50,000 - $74,999","181,211","7,449","29,825","20,133","31,934","90,391","1,480","1,506"
MD,Household income,"    $75,000 - $99,999","71,335",-,"3,466","9,090","8,361","47,302","3,115",-
MD,Household income,"    $100,000 - $149,999","155,769","1,847","6,226","23,212","11,511","109,373","3,599",-
MD,Household income,"    $150,000 - $199,999","33,506","1,832",-,"1,185",653,"29,836",-,"1,013"
MD,Household income,"    $200,000 and above","20,304",-,-,-,"1,821","18,483",-,-
MD,Household income,    Did not report,"41,459",-,"1,502","13,051","3,238","2,021","2,302","520,585"
MA,Total,Total,"1,584,856","53,891","128,615","258,618","368,905","750,854","18,771","558,825"
MA,Age,    18 - 24,"83,032","5,543",-,"18,398","29,119","20,243","8,863","65,663"
MA,Age,    25 - 39,"773,761","21,338","72,612","141,801","147,587","380,973","7,277","170,256"
MA,Age,    40 - 54,"389,676","13,811","48,616","79,124","120,753","124,413",796,"128,471"
MA,Age,    55 - 64,"174,500","9,641","4,749","11,684","53,037","93,553","1,835","107,699"
MA,Age,    65 and above,"163,887","3,559","2,637","7,611","18,409","131,671",-,"86,735"
MA,Sex,    Male,"735,987","21,051","78,436","154,390","131,655","340,726","8,863","257,978"
MA,Sex,    Female,"848,869","32,841","50,179","104,227","237,250","410,128","9,908","300,847"
MA,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"323,626","10,585","51,344","72,470","98,688","80,764","9,774","66,946"
MA,Hispanic origin and Race,"    White alone, not Hispanic","913,751","43,306","54,842","91,411","209,021","508,990","4,017","375,016"
MA,Hispanic origin and Race,"    Black alone, not Hispanic","161,562",-,"18,109","46,271","24,905","67,298","4,979","65,575"
MA,Hispanic origin and Race,"    Asian alone, not Hispanic","77,048",-,"2,136","11,457","10,302","53,153",-,"25,799"
MA,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","108,870",-,"2,184","37,009","25,989","40,650",-,"25,489"
MA,Education,    Less than high school,"119,621",-,"41,114","39,508","33,553","5,447",-,"68,226"
MA,Education,    High school or GED,"422,263","13,691","28,738","70,037","110,503","197,907","1,387","274,117"
MA,Education,    Some college/associateÍs degree,"443,236","16,054","51,040","93,037","120,089","144,040","14,638","86,301"
MA,Education,    BachelorÍs degree or higher,"599,736","24,146","7,722","56,036","104,760","403,460","2,746","130,181"
MA,Marital status,    Married,"454,537","5,033","37,784","62,744","131,122","214,894",796,"254,744"
MA,Marital status,    Widowed,"18,694","1,201","1,046",-,"1,080","15,368",-,"32,745"
MA,Marital status,    Divorced/separated,"310,699","14,247","48,662","24,175","70,380","148,315","2,746","48,686"
MA,Marital status,    Never married,"800,926","33,410","41,123","171,698","166,324","372,277","15,229","186,777"
MA,Marital status,    Did not report,-,-,-,-,-,-,-,"35,872"
MA,Presence of children under 18 years old,    Children in household,"498,281","22,412","55,638","114,881","156,611","141,787","4,780","218,648"
MA,Presence of children under 18 years old,    No children,"1,086,575","31,480","72,977","143,737","212,294","609,067","13,991","340,177"
MA,Respondent or household member experienced loss of employment income ,    Yes,"832,128","27,674","116,892","212,083","270,726","198,579","1,835","289,579"
MA,Respondent or household member experienced loss of employment income,    No,"752,729","26,217","11,723","46,534","98,179","552,275","16,936","235,820"
MA,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"33,426"
MA,Respondent currently employed,    Yes,"821,640","22,523","21,337","117,271","193,039","452,171","12,272","162,820"
MA,Respondent currently employed,    No,"762,437","31,369","107,278","141,347","175,866","297,905","6,499","361,346"
MA,Respondent currently employed,    Did not report,779,-,-,-,-,779,-,"34,659"
MA,Household income,"    Less than $25,000","414,038","31,116","52,263","94,759","65,787","152,391","15,549","7,605"
MA,Household income,"    $25,000 - $34,999","181,810","1,377","19,481","48,398","64,112","47,054","1,387","1,603"
MA,Household income,"    $35,000 - $49,999","210,431","4,811","5,962","54,618","75,037","70,003",-,-
